disposition,orbit_period_days,stellar_radius_sun,stellar_effective_temp_kelvin,planet_equilibrium_temp_kelvin,stellar_surface_gravity_log10_cm_s2
1,3.72920972,2.05,6215.0,1713.0,3.955
0,0.691561191,0.586,4892.0,1460.0,4.669
0,1.35337091,0.784,5426.0,1444.0,4.511
0,1.854491777,0.99,5843.0,1511.0,4.413
0,4.737713268,0.719,5335.0,882.0,4.624
1,5.704593,0.832,5523.0,900.0,4.566
1,1.36752316,1.048,5836.0,1684.0,4.417
0,2.49777454,2.211,7117.0,2264.0,3.964
1,1.9997244,0.897,5838.0,1385.0,4.529
0,1.51264208,0.811,5258.0,1357.0,4.508
0,323.2575,1.198,5866.0,293.0,4.301
0,0.984971822,1.369,6437.0,2321.0,4.237
0,567.71329,1.996,6248.0,325.0,3.924
0,9.31392071,0.973,6032.0,884.0,4.485
1,14.137062,0.709,4861.0,568.0,4.574
0,2.32539968,2.724,7046.0,2501.0,3.831
0,0.764597756,1.726,6218.0,2708.0,4.066
1,4.78113942,1.115,5683.0,1130.0,4.326
1,7.18864064,1.115,5683.0,987.0,4.326
0,4.101595158,0.808,5610.0,1028.0,4.533
0,2.43574046,1.781,7239.0,2102.0,4.129
0,2.756536015,1.669,5496.0,1580.0,4.02
0,13.99585365,2.703,5638.0,1202.0,3.597
0,4.320850062,1.083,6098.0,1221.0,4.384
0,8.6532378,0.854,5561.0,793.0,4.561
0,5.197420145,1.528,6248.0,1416.0,4.05
0,2.183517999,162.725,3198.0,9791.0,0.047
0,383.61248,0.902,6011.0,248.0,4.522
0,1.945914237,0.83,5967.0,1417.0,4.516
1,27.122801,0.945,5878.0,594.0,4.512
0,2.500560859,1.052,6305.0,1486.0,4.422
1,5.62241111,0.541,3894.0,561.0,4.71
0,1.25625738,3.063,7450.0,3507.0,3.68
0,21.142458554,0.945,6079.0,672.0,4.495
1,11.2901559,0.657,5025.0,617.0,4.609
1,28.24753303,,,,
0,0.99519559,0.782,5506.0,1624.0,4.512
0,25.150788449,1.101,6015.0,686.0,4.329
0,7.21636091,9.476,5029.0,2146.0,2.909
1,7.1356633,0.793,4926.0,751.0,4.522
0,12.591656377,0.756,5293.0,642.0,4.604
0,1.044408447,1.698,7274.0,2745.0,4.161
0,0.97705114,1.631,6527.0,2501.0,4.162
0,5.407157086,2.439,7617.0,1984.0,3.856
0,30.971766472,0.829,5633.0,523.0,4.558
0,5.06318803,0.752,5375.0,908.0,4.531
0,10.88242209,1.045,6200.0,894.0,4.422
0,1.926366998,0.76,5176.0,1204.0,4.542
0,2.325185422,2.896,11076.0,3738.0,3.989
1,14.5909249,0.766,5214.0,622.0,4.527
0,40.877841988,2.59,6807.0,915.0,3.848
1,11.8496351,0.929,6032.0,802.0,4.508
0,36.75892725,0.979,6085.0,575.0,4.438
0,0.536869783,1.168,6495.0,2645.0,4.379
1,455.62395,0.892,5883.0,228.0,4.53
0,0.843400322,0.96,5982.0,1941.0,4.493
0,17.042155208,1.035,6197.0,760.0,4.449
0,0.874236216,4.378,10894.0,6177.0,3.667
1,1.75173647,4.378,10894.0,4900.0,3.667
0,0.60886299,4.167,5022.0,3651.0,3.311
0,4.43529675,0.842,5659.0,1026.0,4.511
0,0.88512187,0.819,5392.0,1659.0,4.521
0,1.734221252,0.702,4765.0,1114.0,4.584
0,5.776764285,2.072,6263.0,1542.0,3.875
0,1.26227317,9.356,4927.0,3790.0,2.882
0,0.76757669,0.627,5182.0,1530.0,4.635
0,5.860377067,1.158,6267.0,1191.0,4.284
0,5.801881299,3.009,7259.0,2001.0,3.739
0,4.00770453,1.631,7162.0,1699.0,4.185
0,6.099032889,1.141,6356.0,1183.0,4.297
0,0.652956712,1.055,5812.0,2146.0,4.419
0,13.691790011,1.554,6295.0,994.0,4.158
0,21.570508432,1.692,6322.0,923.0,4.003
1,407.14656,1.198,5845.0,272.0,4.282
1,487.83894,1.877,5421.0,298.0,3.882
0,14.199840087,1.414,5864.0,907.0,4.139
1,6.853888,0.684,4199.0,613.0,4.609
0,2.136834989,0.989,5753.0,1415.0,4.42
0,2.51690133,1.284,5403.0,1430.0,4.201
1,7.34672485,0.821,5271.0,784.0,4.578
0,9.296746368,2.884,6461.0,1552.0,3.67
0,18.060078203,0.855,5330.0,618.0,4.464
0,18.74072534,0.996,6122.0,717.0,4.471
0,0.93371313,0.869,5436.0,1642.0,4.548
0,0.93373716,0.852,5390.0,1666.0,4.479
0,0.933735579,5.344,5016.0,3696.0,3.013
0,58.28819056,1.044,5463.0,462.0,4.353
0,3.989144446,0.719,5538.0,996.0,4.555
0,32.77897303,0.964,6122.0,588.0,4.487
0,28.487107336,2.385,6351.0,963.0,3.814
0,8.61733907,0.87,5387.0,796.0,4.482
0,2.16146908,1.013,6047.0,1487.0,4.422
0,10.26782676,1.44,6664.0,1136.0,4.176
1,6.933574,0.793,5510.0,829.0,4.584
0,1.057335679,0.683,4664.0,1276.0,4.594
0,1.149198426,0.867,5858.0,1690.0,4.486
0,2.50012775,1.664,6923.0,1977.0,4.12
1,0.673141323,0.858,5461.0,1834.0,4.552
1,8.60965352,4.233,5418.0,1550.0,3.447
0,1.40469182,1.863,6230.0,2263.0,4.043
0,10.306982793,1.217,5912.0,960.0,4.225
0,1.109841858,3.211,5788.0,2944.0,3.607
1,13.8911152,0.79,5472.0,674.0,4.499
0,7.234965722,0.798,5653.0,843.0,4.573
0,7.45301717,16.755,4475.0,2595.0,2.329
0,2.442941283,1.0,5780.0,1352.0,4.438
0,3.684337918,2.108,9609.0,2481.0,4.149
0,11.2570616,1.875,6915.0,1272.0,4.012
0,21.858963291,2.06,5923.0,925.0,3.904
0,1.461270059,0.674,5226.0,1253.0,4.651
0,9.4022333,13.874,4597.0,2309.0,2.42
1,6.76890076,1.125,5737.0,1017.0,4.327
0,9.543584955,1.785,5537.0,1141.0,3.837
1,1.96134311,2.198,6221.0,2167.0,3.935
0,18.611957253,1.17,6492.0,829.0,4.32
0,0.73240662,1.772,7392.0,3191.0,4.135
0,2.954598,2.161,6955.0,2148.0,3.885
0,0.562006231,1.455,6609.0,2978.0,4.17
0,3.21559054,1.036,6300.0,1366.0,4.414
0,1.547426532,1.264,6612.0,1973.0,4.303
0,12.851722103,0.967,5838.0,781.0,4.438
0,4.2055797,1.259,6190.0,1345.0,4.261
1,486.77832,4.95,5039.0,409.0,3.295
1,28.2682167,0.838,5496.0,526.0,4.564
0,0.957476003,1.122,6312.0,2138.0,4.338
0,1.559360638,1.488,7002.0,2234.0,4.193
0,0.57627248,,,,
1,1.6037058,2.512,6400.0,2492.0,3.877
0,2.313367981,0.764,5508.0,1180.0,4.598
0,76.01811375,1.892,6703.0,652.0,4.018
0,0.82883944,,,,
1,0.70965042,1.002,5618.0,2036.0,4.373
0,1.574063832,0.962,5951.0,1619.0,4.411
0,2.51989935,0.841,5646.0,1217.0,4.549
0,3.867613816,1.046,5780.0,1203.0,4.364
0,0.733726452,0.797,5855.0,1867.0,4.578
0,36.473115046,0.766,5452.0,467.0,4.594
0,4.238855579,0.804,5655.0,1044.0,4.482
1,3.62657392,0.8,5416.0,1014.0,4.579
0,1.17033848,2.314,8027.0,3272.0,3.997
0,7.841066931,0.829,5973.0,876.0,4.562
1,0.902403563,0.755,5776.0,1688.0,4.599
1,8.7998722,0.675,4298.0,577.0,4.603
0,4.292599454,1.174,6467.0,1319.0,4.377
1,6.87778029,1.062,6274.0,1052.0,4.434
0,2.113197701,1.463,6215.0,1825.0,4.138
0,11.02822674,1.387,6271.0,1028.0,4.199
0,70.37626987,0.755,5458.0,373.0,4.603
1,12.9489256,0.525,3867.0,416.0,4.734
0,0.772803664,0.668,4535.0,1365.0,4.607
0,7.549299761,0.634,5085.0,690.0,4.679
0,0.530972263,0.991,6185.0,2373.0,4.472
0,0.530967171,0.991,5951.0,2312.0,4.439
0,1.606163631,2.314,8027.0,2943.0,3.997
0,42.032096076,1.117,6618.0,622.0,4.393
0,0.619303759,1.684,7138.0,3232.0,4.137
0,22.470494368,0.697,5315.0,518.0,4.636
1,130.235324,0.903,5616.0,332.0,4.529
0,37.482223878,2.415,6422.0,902.0,3.78
0,3.71186243,1.258,6302.0,1406.0,4.299
0,1.077358008,1.064,6100.0,1925.0,4.397
0,3.55643514,1.109,5831.0,1297.0,4.289
0,0.5366497,0.898,5822.0,2142.0,4.529
0,1.12284501,,,,
0,1.480324075,0.717,5260.0,1313.0,4.56
0,12.08353781,2.214,6770.0,1310.0,3.89
1,10.692115,1.242,6474.0,1008.0,4.311
0,0.934926138,1.078,5962.0,1957.0,4.423
1,17.1677675,0.526,3761.0,370.0,4.724
1,8.50207749,0.715,4889.0,679.0,4.57
0,0.93374699,5.272,4909.0,3442.0,3.136
0,0.933759404,0.866,5766.0,1763.0,4.514
0,0.93373711,1.025,6300.0,2077.0,4.391
0,3.0082548,,,,
0,45.43324862,1.08,5731.0,529.0,4.359
0,1.398890216,1.051,6134.0,1784.0,4.378
1,1.322475635,0.548,4668.0,1097.0,4.7
0,12.314402323,1.066,6247.0,864.0,4.433
0,0.691823991,0.962,5226.0,1878.0,4.404
0,25.431861399,0.9,5754.0,601.0,4.458
0,3.98855869,1.646,5791.0,1447.0,4.057
0,20.413052415,0.963,5941.0,668.0,4.487
1,3.773744,2.069,7302.0,2001.0,3.965
0,0.527679032,0.86,5799.0,2115.0,4.548
0,0.527673075,0.828,5367.0,1970.0,4.514
0,2.44295727,1.0,5780.0,1352.0,4.438
0,3.31587688,0.875,5385.0,1097.0,4.476
0,49.788613011,0.542,3892.0,271.0,4.708
1,18.1772927,1.026,6158.0,737.0,4.455
0,1.38607973,0.768,5261.0,1356.0,4.562
1,3.09872834,0.41,3628.0,579.0,4.842
0,0.648868342,1.524,6531.0,2882.0,4.12
0,5.088582739,1.955,7514.0,1786.0,4.052
0,1.1611022,,,,
0,0.792023257,0.625,4447.0,1300.0,4.632
0,10.643743766,0.694,5282.0,675.0,4.578
0,1.7317958,1.508,5691.0,1825.0,4.095
0,8.65298599,0.749,5210.0,734.0,4.538
0,1.19563447,1.413,5583.0,1988.0,4.115
0,0.550537628,2.199,8098.0,4181.0,4.013
1,19.9310602,2.491,5500.0,960.0,3.775
0,2.53470797,2.254,6440.0,2117.0,3.874
0,0.530799654,1.622,6534.0,3102.0,4.128
0,0.56818769,,,,
0,1.0094779,,,,
0,0.91057795,,,,
0,1.0429419,1.0,5780.0,1795.0,4.438
1,0.813998812,0.989,5705.0,1933.0,4.424
0,6.12650913,1.534,6881.0,1370.0,4.252
0,0.720589427,2.211,8497.0,3927.0,4.07
0,0.573036404,1.196,5745.0,2376.0,4.29
0,0.643171495,0.989,5899.0,2193.0,4.387
0,14.086776961,1.89,7138.0,1197.0,4.062
1,14.7639145,0.733,5541.0,632.0,4.613
0,1.872620976,1.004,6031.0,1550.0,4.427
1,1.118510435,0.865,5918.0,1684.0,4.544
0,17.527826808,0.732,5079.0,554.0,4.579
0,27.467217305,0.742,5503.0,527.0,4.536
0,40.879068,0.923,6072.0,533.0,4.51
0,0.566802325,0.824,5233.0,1889.0,4.489
1,2.64185268,2.935,5195.0,2104.0,3.409
0,0.634946497,0.737,4446.0,1475.0,4.567
0,5.077746556,1.271,6174.0,1274.0,4.235
0,2.00383703,1.028,6045.0,1518.0,4.439
0,5.321224925,0.758,5787.0,958.0,4.544
0,2.340534383,1.136,6300.0,1581.0,4.349
0,0.580724809,0.933,5989.0,2191.0,4.492
0,501.07647447,,,,
0,1.72933255,1.211,5921.0,1745.0,4.22
0,1.729338354,2.553,5587.0,2230.0,3.754
0,0.567493852,1.548,6370.0,3024.0,4.053
1,2.54031121,0.911,5778.0,1268.0,4.531
0,2.105238039,1.885,5947.0,1966.0,3.943
0,7.226944171,1.36,6270.0,1179.0,4.199
0,31.973311701,3.462,7854.0,1289.0,3.669
0,1.64125844,,,,
1,1.371587993,1.604,7045.0,2413.0,4.154
0,20.849919614,1.984,7355.0,1099.0,4.042
0,15.120212531,0.725,5232.0,605.0,4.554
0,3.481657589,1.291,6225.0,1485.0,4.191
0,0.739769962,1.847,6465.0,3013.0,3.947
0,6.570421193,0.908,5812.0,946.0,4.484
0,0.541405029,1.782,5096.0,2679.0,3.889
0,2.17814186,0.84,5101.0,1174.0,4.506
0,10.54884842,,,,
1,5.89773974,1.126,6300.0,1150.0,4.371
0,0.609662423,2.274,7498.0,3834.0,3.964
1,1.74145041,0.764,5238.0,1234.0,4.598
0,0.953299962,1.02,6183.0,2011.0,4.407
1,20.2944118,0.918,5865.0,648.0,4.518
0,2.745640575,1.0,5780.0,1300.0,4.438
1,17.9908273,0.752,4918.0,541.0,4.546
0,12.180721266,0.882,5750.0,742.0,4.538
0,50.467024395,1.012,6137.0,523.0,4.448
1,198.11309,1.486,6163.0,399.0,4.144
0,0.84986054,1.676,5164.0,2260.0,3.949
0,0.933728196,1.032,6170.0,2006.0,4.43
0,2.03742712,1.358,6356.0,1812.0,4.215
0,5.274819905,1.834,7247.0,1646.0,4.111
0,0.527678272,1.475,5321.0,2551.0,4.069
0,3.55027051,0.8,5497.0,1036.0,4.581
1,5.70509519,0.927,5455.0,947.0,4.448
0,65.4317194,1.04,6201.0,490.0,4.431
0,1.718649321,0.865,6071.0,1499.0,4.541
0,7.2949175,0.731,5289.0,763.0,4.614
0,7.2935801,0.951,5900.0,925.0,4.509
0,42.9261364,0.953,5628.0,490.0,4.503
0,1.89129338,0.733,4986.0,1152.0,4.558
0,1.89124453,1.977,5850.0,2200.0,3.72
0,1.89134201,0.815,5658.0,1325.0,4.567
0,87.87826191,1.642,5784.0,530.0,3.985
0,15.926632768,0.917,5496.0,670.0,4.471
0,0.958116585,1.365,6032.0,2271.0,4.147
0,39.841522897,2.07,6078.0,765.0,3.946
0,1.891268461,4.662,11287.0,5047.0,3.642
0,1.89114441,0.627,4267.0,932.0,4.637
0,61.25964956,0.889,5912.0,447.0,4.532
0,0.872359598,1.048,6240.0,2112.0,4.391
0,374.318792,0.815,5997.0,241.0,4.572
0,5.627911313,1.115,6280.0,1167.0,4.361
0,0.62927655,0.976,5628.0,2102.0,4.388
0,1.22578134,1.0,5780.0,1701.0,4.438
0,0.751408792,0.903,5697.0,1926.0,4.46
0,0.866344816,4.527,4936.0,3569.0,3.055
0,2.24294107,1.184,6082.0,1654.0,4.195
0,0.950487062,3.385,8107.0,4231.0,3.698
0,5.579631021,1.022,6188.0,1108.0,4.427
0,21.37831102,3.484,4905.0,1062.0,3.3
1,129.847318,1.032,6133.0,385.0,4.427
0,0.541396363,1.489,7118.0,3204.0,4.212
0,0.550509602,4.529,4891.0,3938.0,3.169
0,2.404293523,17.032,4697.0,4178.0,2.204
1,0.8867443,,,,
0,25.836831272,0.897,5691.0,587.0,4.477
0,0.94895231,3.067,6661.0,3464.0,3.666
0,11.702203927,2.133,6148.0,1240.0,3.793
1,2.28494301,0.789,5396.0,1180.0,4.571
0,3.722775537,2.592,5425.0,1731.0,3.678
0,1.245342215,1.476,6967.0,2341.0,4.25
0,0.604755462,0.726,4842.0,1598.0,4.616
1,439.21978,0.962,6553.0,266.0,4.479
0,8.144135648,1.862,7605.0,1491.0,4.123
0,0.566795196,0.908,5680.0,2066.0,4.516
0,0.566798827,0.889,5548.0,2045.0,4.473
0,0.56678012,0.911,5674.0,2073.0,4.506
0,0.566800113,0.526,3844.0,1180.0,4.721
0,0.56679293,0.853,5812.0,2064.0,4.551
0,0.566809491,0.654,4987.0,1656.0,4.611
0,0.566799218,1.753,6108.0,3153.0,3.893
0,0.566797404,0.784,5313.0,1890.0,4.51
1,22.2548897,2.388,5349.0,899.0,3.76
0,4.719336335,2.058,6792.0,1722.0,3.971
0,1.258274109,0.587,4937.0,1207.0,4.669
0,8.966610607,1.132,6480.0,1038.0,4.351
0,15.32763411,6.784,4830.0,1472.0,2.987
0,2.10413487,1.0,5780.0,1421.0,4.438
0,6.767341062,0.843,5926.0,933.0,4.513
0,1.92730001,1.11,6057.0,1614.0,4.352
0,48.79936881,0.992,6170.0,525.0,4.472
1,1.01485981,1.024,6158.0,1928.0,4.453
0,5.882036054,1.187,5837.0,1114.0,4.282
0,4.059428737,1.33,6610.0,1455.0,4.281
1,15.3902613,4.994,5649.0,1459.0,3.282
1,279.036565,1.273,6072.0,323.0,4.285
1,26.8552365,0.955,6045.0,618.0,4.494
0,19.35954117,1.567,6198.0,942.0,3.96
1,16.2347636,1.188,6478.0,852.0,4.371
0,1.287097944,0.852,5906.0,1631.0,4.494
0,3.5565617,0.633,4964.0,883.0,4.628
0,3.55646511,0.818,5475.0,1076.0,4.479
0,3.661895766,1.589,6793.0,1708.0,4.101
1,2.3518268,1.426,5445.0,1535.0,4.14
0,2.35195525,1.225,6550.0,1678.0,4.324
0,1.882438182,1.213,6322.0,1818.0,4.211
1,3.57944367,0.801,5341.0,1018.0,4.546
1,8.2553499,3.6,5403.0,1462.0,3.559
0,5.682410334,1.196,5897.0,1141.0,4.278
0,2.199069234,1.925,6613.0,2104.0,4.014
0,1.481655821,1.174,6478.0,1935.0,4.307
0,0.93370968,0.42,3615.0,865.0,4.839
1,10.6982275,1.097,6277.0,919.0,4.417
0,1.388509353,1.13,6075.0,1836.0,4.315
0,9.089355023,2.015,7675.0,1511.0,4.051
0,0.94808587,2.856,6875.0,3359.0,3.798
0,10.368552685,0.944,5855.0,845.0,4.418
1,7.20558084,1.693,6002.0,1253.0,4.025
0,13.8602646,0.796,5667.0,690.0,4.535
0,13.639480425,0.846,5461.0,680.0,4.517
1,392.50115,0.988,5128.0,225.0,4.388
1,5.29655591,1.1,6268.0,1156.0,4.429
0,6.882686062,0.948,5704.0,921.0,4.483
0,1.407937865,0.741,4627.0,1179.0,4.564
0,1.89117723,6.86,5086.0,3536.0,2.66
0,52.884577,1.078,6483.0,555.0,4.42
0,1.429439352,1.371,6491.0,2079.0,4.223
1,8.8324193,1.133,6060.0,999.0,4.29
0,2.821328194,1.506,6701.0,1807.0,4.121
1,5.88836941,1.084,6243.0,1125.0,4.39
0,11.961308501,0.785,5564.0,696.0,4.587
0,204.280255,0.727,4907.0,236.0,4.582
0,0.572079631,0.639,5233.0,1716.0,4.625
0,0.822314545,0.938,5709.0,1922.0,4.409
0,31.005392846,1.784,5023.0,682.0,3.9
0,2.189097,0.406,3624.0,647.0,4.848
0,17.51191534,20.888,4029.0,2246.0,1.786
1,521.10826,0.947,5942.0,231.0,4.432
0,41.3701638,6.883,4764.0,1133.0,2.777
0,1.306220168,1.124,6600.0,2095.0,4.238
0,631.632,0.894,5689.0,201.0,4.493
0,0.756511623,1.417,6343.0,2549.0,4.199
0,10.845286549,7.023,5096.0,1682.0,3.094
0,32.45541269,0.543,4869.0,392.0,4.71
1,3.39401963,1.029,6181.0,1306.0,4.431
0,5.917085496,0.987,5661.0,1005.0,4.383
0,0.958871144,0.892,5530.0,1743.0,4.425
0,0.5402463,1.498,7296.0,3249.0,4.249
0,1.288046428,3.871,5216.0,2945.0,3.287
0,4.200206781,1.923,6873.0,1737.0,4.051
0,6.091954982,0.913,6063.0,1036.0,4.424
1,5.52507406,1.037,5600.0,1028.0,4.378
0,485.52409,0.8,5227.0,191.0,4.584
0,0.76647343,0.722,5297.0,1628.0,4.594
0,5.2439783,0.956,6029.0,1068.0,4.481
0,5.2436639,0.862,6212.0,1059.0,4.537
0,5.2438269,0.689,4634.0,743.0,4.597
0,0.56678702,0.999,6045.0,2356.0,4.375
0,2.19642864,0.806,5376.0,1193.0,4.576
0,2.19635512,1.273,6438.0,1793.0,4.182
0,26.718417546,1.286,5957.0,727.0,4.168
0,0.615787196,3.075,6315.0,3886.0,3.603
0,548.08441,1.0,5780.0,222.0,4.438
0,2.213964145,1.514,6256.0,1891.0,4.037
1,3.226232203,1.437,6534.0,1620.0,4.203
0,1.025534511,0.919,6267.0,1896.0,4.487
0,7.64941291,1.076,6387.0,1050.0,4.398
0,13.174807933,0.997,6067.0,811.0,4.433
0,0.655094658,1.012,6063.0,2173.0,4.476
0,3.33287187,,,,
0,0.692239369,1.358,6163.0,2594.0,4.137
0,17.030857558,1.423,5575.0,836.0,4.066
1,2.352446342,2.003,6749.0,2173.0,3.941
0,43.797829003,1.292,6860.0,668.0,4.326
0,4.254417651,1.235,6292.0,1360.0,4.256
0,18.778162159,1.71,6794.0,1002.0,4.102
0,1.25451792,,,,
0,1.575710265,4.293,5017.0,2630.0,3.35
0,2.534740757,0.781,5810.0,1230.0,4.56
0,37.59406667,0.917,5941.0,554.0,4.426
0,3.6972959,1.594,6313.0,1571.0,4.12
0,6.855624762,0.931,6109.0,987.0,4.476
0,80.7060641,0.949,6053.0,428.0,4.494
0,2.17814513,0.949,6053.0,1428.0,4.494
0,1.089077111,1.176,6126.0,2045.0,4.285
0,1.089057762,0.737,5096.0,1404.0,4.582
0,0.379412331,0.666,4331.0,1643.0,4.62
0,0.585940879,0.797,5459.0,1873.0,4.583
1,3.90735046,0.809,5497.0,1007.0,4.577
0,0.646523404,1.631,7257.0,3163.0,4.185
0,0.626431697,0.721,5134.0,1709.0,4.56
0,2.696354974,1.579,6472.0,1815.0,4.08
1,377.501257,0.94,5751.0,242.0,4.508
0,14.762889172,1.031,5691.0,759.0,4.354
0,4.5638537,2.39,5446.0,1533.0,3.793
0,1.463775066,1.651,6781.0,2308.0,4.125
0,8.098754149,1.45,6328.0,1176.0,4.16
0,0.587938916,0.74,5237.0,1800.0,4.543
0,246.87131,0.96,6168.0,302.0,4.488
0,0.71957289,,,,
0,1.559090282,2.624,7279.0,2905.0,3.856
0,1.81993557,0.578,4205.0,907.0,4.668
0,0.612888148,1.368,6720.0,2796.0,4.276
0,15.541358818,3.54,5092.0,1174.0,3.42
1,7.1969168,1.575,5530.0,1132.0,4.045
0,12.8177012,1.385,6290.0,999.0,4.151
0,2.274628199,1.947,6389.0,2092.0,3.914
0,85.338393,4.696,4850.0,741.0,3.134
0,5.499941793,2.634,7079.0,1878.0,3.827
0,2.629870555,0.967,5566.0,1291.0,4.382
0,1.97362159,,,,
1,0.947554749,0.84,5508.0,1633.0,4.569
0,6.62761199,1.333,6316.0,1204.0,4.231
1,50.271927,1.215,6520.0,589.0,4.375
0,28.597880332,2.474,6590.0,1014.0,3.787
0,30.476518853,1.073,5527.0,592.0,4.315
0,252.1638623,0.745,5432.0,242.0,4.608
0,2.23416013,,,,
0,22.271198511,0.73,5068.0,515.0,4.556
0,73.894163515,0.841,5442.0,392.0,4.469
0,1.124033822,1.563,7141.0,2547.0,4.208
0,2.796661168,1.326,6331.0,1661.0,4.146
0,15.288709179,0.719,4464.0,509.0,4.577
0,1.83592242,0.976,5930.0,1501.0,4.472
0,1.15495063,,,,
1,128.208643,3.811,7128.0,792.0,3.52
0,1.516372183,1.046,6142.0,1686.0,4.456
0,8.784575777,1.914,8144.0,1555.0,4.139
0,1.949700508,1.193,6469.0,1716.0,4.385
0,9.948701373,0.786,5152.0,704.0,4.517
0,3.457078812,1.482,6526.0,1603.0,4.182
0,3.735993484,4.055,5467.0,2063.0,3.432
1,6.63448023,1.225,6463.0,1177.0,4.313
0,12.4239677,0.698,4995.0,606.0,4.58
0,0.639721284,0.625,4794.0,1505.0,4.633
0,1.25338826,0.942,5869.0,1651.0,4.513
1,1.002591901,0.739,4893.0,1391.0,4.574
0,1.620813697,1.177,5757.0,1733.0,4.209
1,3.37116682,1.163,5653.0,1291.0,4.288
0,5.2434664,0.766,5047.0,831.0,4.574
0,5.2439542,0.691,4920.0,778.0,4.636
0,5.2441517,0.925,6060.0,1056.0,4.509
0,5.2443332,0.971,5952.0,1054.0,4.489
0,20.726069913,0.902,6011.0,657.0,4.522
0,0.566801447,1.349,5966.0,2633.0,4.184
0,0.566794934,1.049,6395.0,2457.0,4.436
0,0.566800287,0.969,6075.0,2260.0,4.486
0,0.566791946,0.97,5836.0,2160.0,4.5
0,0.566790294,1.093,6100.0,2432.0,4.358
0,0.566799725,1.132,5576.0,2289.0,4.297
0,0.566801325,1.021,6273.0,2383.0,4.454
0,14.854415674,1.022,6214.0,798.0,4.444
0,38.47674409,0.79,5294.0,463.0,4.507
0,10.643110689,1.473,5930.0,1038.0,4.084
0,1.587485742,0.821,5863.0,1460.0,4.566
1,6.613671,1.597,6056.0,1266.0,4.071
0,1.79621807,2.09,7117.0,2480.0,3.988
0,20.2594232,1.269,6602.0,837.0,4.301
1,1.48062814,0.937,6187.0,1653.0,4.499
0,1.489442254,1.62,6962.0,2328.0,4.148
0,1.12679793,0.84,5662.0,1590.0,4.56
0,0.998217563,1.755,6980.0,2795.0,4.06
1,2.68814059,0.734,5636.0,1135.0,4.613
0,0.58640848,0.615,4556.0,1444.0,4.676
0,33.46947449,3.075,5934.0,972.0,3.581
0,1.827558898,2.077,5977.0,2178.0,3.854
0,62.519211,1.137,6343.0,520.0,4.411
1,97.991569,1.169,6499.0,467.0,4.378
0,349.85525,0.885,5941.0,251.0,4.533
0,2.488812012,1.497,6499.0,1852.0,4.084
0,0.51811818,0.929,6240.0,2360.0,4.502
0,542.52829,1.212,6099.0,266.0,4.204
1,1.057080807,0.946,6000.0,1805.0,4.487
0,11.567974732,0.648,5290.0,628.0,4.669
0,21.294733865,1.278,6039.0,771.0,4.242
1,317.062416,0.715,5366.0,218.0,4.625
1,13.4959496,1.019,5962.0,784.0,4.464
0,0.855763492,1.326,6679.0,2464.0,4.286
0,2.045166206,2.135,7128.0,2422.0,3.95
0,2.41349123,2.595,6628.0,2348.0,3.783
0,0.447820618,1.607,5927.0,3141.0,3.988
1,43.2675604,1.729,5747.0,664.0,4.018
0,1.23133063,0.631,4237.0,1072.0,4.63
0,0.61566096,2.23,6619.0,3459.0,3.89
0,1.23140522,1.118,5600.0,1756.0,4.32
1,11.3251153,0.727,5334.0,674.0,4.574
0,31.9714488,1.323,5846.0,674.0,4.169
0,9.762550001,1.95,7199.0,1375.0,4.055
1,16.9163386,0.81,5628.0,648.0,4.513
1,37.0200232,0.886,5685.0,507.0,4.537
0,2.521265,1.874,6306.0,2049.0,3.828
0,5.674353343,1.071,5594.0,1053.0,4.303
0,0.734426335,0.997,6108.0,2106.0,4.471
0,0.734426409,1.005,6406.0,2223.0,4.458
1,0.565713361,0.881,5220.0,1917.0,4.48
0,13.782522208,0.668,5246.0,605.0,4.604
0,1.89121656,0.884,5741.0,1434.0,4.438
0,3.693702974,1.396,6309.0,1453.0,4.265
0,10.265613245,1.423,5865.0,1000.0,4.169
0,2.163569702,1.718,6425.0,1996.0,4.04
0,0.730956716,1.078,6028.0,2192.0,4.371
0,7.04715073,0.911,5941.0,932.0,4.519
0,7.047106212,2.321,8162.0,1846.0,3.973
0,0.961292561,1.404,6300.0,2344.0,4.188
0,63.68192888,1.054,5979.0,486.0,4.386
0,9.455586047,4.24,7221.0,1972.0,3.488
0,1.246585716,1.183,6440.0,1992.0,4.369
0,0.898932836,1.872,5712.0,2489.0,3.959
0,3.45423296,0.635,4186.0,743.0,4.662
0,7.304451735,0.9,6024.0,931.0,4.523
0,1.181046137,0.692,5229.0,1389.0,4.58
0,0.68396452,,,,
0,2.025580416,1.99,6348.0,2102.0,3.996
0,58.64379,0.775,5833.0,437.0,4.537
0,20.28281916,3.956,5043.0,1141.0,3.284
0,4.931365987,2.263,6562.0,1755.0,3.835
0,4.331392455,0.854,5655.0,1051.0,4.472
0,345.1846728,0.971,5712.0,257.0,4.424
0,9.58405667,2.275,5605.0,1212.0,3.813
0,5.2436612,1.145,6598.0,1249.0,4.387
0,3.7789374,0.605,5017.0,860.0,4.653
0,1.88984957,0.716,5328.0,1221.0,4.571
1,82.97062172,,,,
1,5.22422449,,,,
0,2.49904083,0.93,5525.0,1258.0,4.458
0,1.99567242,1.69,6773.0,2137.0,4.063
0,0.89879279,1.096,6224.0,2116.0,4.373
